Mesure,Temps,X,Y
0.000000,0.020000,1.760484,0.004225
1.000000,0.100000,1.763030,0.008048
2.000000,0.180000,1.766849,0.005500
3.000000,0.270000,1.771942,0.002951
4.000000,0.350000,1.771942,0.005500
5.000000,0.430000,1.764303,0.001677
6.000000,0.510000,1.761757,0.005500
7.000000,0.590000,1.763030,0.001677
8.000000,0.670000,1.768123,0.001677
9.000000,0.750000,1.760484,0.002951
10.000000,0.830000,1.763030,0.005500
11.000000,0.920000,1.768123,-0.000872
12.000000,1.000000,1.771942,0.005500
13.000000,1.080000,1.765576,0.005500
14.000000,1.160000,1.765576,0.009322
15.000000,1.240000,1.644634,0.002951
16.000000,1.320000,1.374740,0.002951
17.000000,1.400000,1.011912,0.002951
18.000000,1.490000,0.534507,-0.000872
19.000000,1.570000,0.048190,0.002951
20.000000,1.650000,-0.407573,-0.002146
21.000000,1.730000,-0.774220,-0.000872
22.000000,1.810000,-1.040294,0.001677
23.000000,1.890000,-1.177787,0.004225
24.000000,1.970000,-1.182879,0.004225
25.000000,2.050000,-1.060664,-0.000872
26.000000,2.130000,-0.820051,0.006774
27.000000,2.220000,-0.531062,0.009322
28.000000,2.290000,-0.189876,0.006774
29.000000,2.380000,0.151310,0.004225
30.000000,2.460000,0.456849,0.005500
31.000000,2.540000,0.706373,0.009322
32.000000,2.620000,0.850231,0.004225
33.000000,2.700000,0.931708,0.004225
34.000000,2.780000,0.894789,0.000402
35.000000,2.860000,0.792942,0.009322
36.000000,2.940000,0.613438,0.004225
37.000000,3.020000,0.384283,0.005500
38.000000,3.100000,0.141125,0.000402
39.000000,3.180000,-0.104580,0.004225
40.000000,3.260000,-0.315911,0.002951
41.000000,3.350000,-0.495416,0.001677
42.000000,3.430000,-0.597262,-0.002146
43.000000,3.510000,-0.621451,0.004225
44.000000,3.590000,-0.585804,0.000402
45.000000,3.670000,-0.485231,0.002951
46.000000,3.750000,-0.327369,0.001677
47.000000,3.830000,-0.154230,0.009322
48.000000,3.910000,0.009998,0.004225
49.000000,3.990000,0.183137,0.005500
50.000000,4.080000,0.333360,0.011871
51.000000,4.150000,0.426295,0.004225
52.000000,4.230000,0.477218,0.004225
53.000000,4.320000,0.483584,0.004225
54.000000,4.400000,0.446664,0.006774
55.000000,4.480000,0.370280,0.005500
56.000000,4.560000,0.262068,0.005500
57.000000,4.640000,0.125848,0.008048
58.000000,4.720000,-0.000187,0.005500
59.000000,4.800000,-0.108399,0.004225
60.000000,4.880000,-0.193695,0.004225
61.000000,4.960000,-0.263715,0.001677
62.000000,5.040000,-0.287903,0.005500
63.000000,5.130000,-0.282811,0.002951
64.000000,5.210000,-0.235707,0.005500
65.000000,5.290000,-0.169507,0.005500
66.000000,5.370000,-0.102034,0.001677
67.000000,5.450000,-0.019283,0.004225
68.000000,5.530000,0.071105,0.004225
69.000000,5.610000,0.160221,0.009322
70.000000,5.690000,0.211144,0.004225
71.000000,5.780000,0.246791,0.001677
72.000000,5.860000,0.255702,0.006774
73.000000,5.940000,0.242971,0.005500
74.000000,6.020000,0.214964,0.004225
75.000000,6.100000,0.165313,0.001677
76.000000,6.180000,0.108025,0.009322
77.000000,6.260000,0.039278,0.004225
78.000000,6.350000,-0.016737,0.009322
79.000000,6.430000,-0.067660,0.004225
80.000000,6.510000,-0.107126,0.004225
81.000000,6.590000,-0.117311,0.008048
82.000000,6.670000,-0.117311,0.005500
83.000000,6.750000,-0.110945,0.002951
84.000000,6.830000,-0.086757,0.001677
85.000000,6.910000,-0.049837,0.004225
86.000000,6.990000,-0.010372,0.005500
87.000000,7.070000,0.035459,0.005500
88.000000,7.150000,0.071105,-0.002146
89.000000,7.230000,0.102933,0.006774
90.000000,7.310000,0.125848,0.004225
91.000000,7.390000,0.138579,0.009322
92.000000,7.470000,0.133486,0.004225
93.000000,7.560000,0.128394,0.005500
94.000000,7.630000,0.097840,0.005500
95.000000,7.720000,0.076198,0.010597
96.000000,7.800000,0.041825,0.004225
97.000000,7.880000,0.017636,0.004225
98.000000,7.960000,-0.005279,0.008048
99.000000,8.040000,-0.026922,0.002951
100.000000,8.120000,-0.035833,0.004225
101.000000,8.200000,-0.040926,0.009322
102.000000,8.280000,-0.037106,0.006774
103.000000,8.370000,-0.024376,0.004225
104.000000,8.450000,-0.009099,0.005500
105.000000,8.530000,0.009998,0.005500
106.000000,8.610000,0.021455,0.000402
107.000000,8.690000,0.035459,0.004225
108.000000,8.770000,0.046917,0.001677
109.000000,8.860000,0.062194,0.004225
110.000000,8.930000,0.074925,0.006774
111.000000,9.020000,0.066013,0.004225
112.000000,9.100000,0.071105,0.006774
113.000000,9.180000,0.060921,0.004225
114.000000,9.260000,0.049463,0.005500
115.000000,9.340000,0.044371,0.008048
116.000000,9.420000,0.031640,0.008048
117.000000,9.500000,0.018909,0.004225
118.000000,9.580000,0.017636,0.009322
119.000000,9.660000,0.012544,0.005500
120.000000,9.740000,0.016363,0.009322
121.000000,9.830000,0.008725,0.004225
122.000000,9.910000,0.008725,0.004225
123.000000,9.990000,0.011271,0.004225
124.000000,10.070000,0.020182,-0.000872
125.000000,10.140000,0.027821,0.004225
126.000000,10.220000,0.024001,0.004225
127.000000,10.300000,0.029094,0.001677
128.000000,10.390000,0.036732,0.001677
129.000000,10.470000,0.035459,0.002951
130.000000,10.550000,0.036732,0.004225
131.000000,10.630000,0.036732,0.005500
132.000000,10.710000,0.036732,0.005500
133.000000,10.790000,0.031640,0.009322
134.000000,10.880000,0.035459,0.009322
135.000000,10.960000,0.024001,0.001677
136.000000,11.040000,0.031640,0.011871
